"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2000,"Alabama","AL",1,63,41,"US House",1,"gen",FALSE,"","",TRUE,"total",450,165669,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",1,"gen",FALSE,"Dick Coffee","libertarian",FALSE,"total",14031,165669,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",1,"gen",FALSE,"Sonny Callahan","republican",FALSE,"total",151188,165669,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,"","",TRUE,"total",1737,222636,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,"Charles Woods","democrat",FALSE,"total",64958,222636,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,"Terry Everett","republican",FALSE,"total",151830,222636,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,"Wallace B. McGahan","libertarian",FALSE,"total",4111,222636,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",3,"gen",FALSE,"","",TRUE,"total",1083,169519,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",3,"gen",FALSE,"Bob Riley","republican",FALSE,"total",147317,169519,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",3,"gen",FALSE,"John Sophocleus","libertarian",FALSE,"total",21119,169519,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",4,"gen",FALSE,"","",TRUE,"total",1178,231106,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",4,"gen",FALSE,"Craig Goodrich","libertarian",FALSE,"total",3519,231106,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",4,"gen",FALSE,"Marsha Folsom","democrat",FALSE,"total",86400,231106,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",4,"gen",FALSE,"Robert B. Aderholt","republican",FALSE,"total",140009,231106,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",5,"gen",FALSE,"","",TRUE,"total",1345,209514,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",5,"gen",FALSE,"Alan Barksdale","libertarian",FALSE,"total",22110,209514,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",5,"gen",FALSE,"Robert E. (Bud) Cramer, Jr.","democrat",FALSE,"total",186059,209514,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,"","",TRUE,"total",977,241917,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,"Spencer Bachus","republican",FALSE,"total",212751,241917,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,"Terry Reagin","libertarian",FALSE,"total",28189,241917,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,"","",TRUE,"total",427,198633,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,"Earl F. Hilliard","democrat",FALSE,"total",148243,198633,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,"Ed Martin","republican",FALSE,"total",46134,198633,FALSE,20171005
2000,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,"Ken Hager","libertarian",FALSE,"total",3829,198633,FALSE,20171005
2000,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"","",TRUE,"total",832,274393,FALSE,20171005
2000,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"Anna C. Young","green",FALSE,"total",22440,274393,FALSE,20171005
2000,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"Clifford Mark Greene","democrat",FALSE,"total",45372,274393,FALSE,20171005
2000,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"Don Young","republican",FALSE,"total",190862,274393,FALSE,20171005
2000,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"Jim Dore","independence",FALSE,"total",10085,274393,FALSE,20171005
2000,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"Leonard J. ""Len"" Karpinski","libertarian",FALSE,"total",4802,274393,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,"David Mendoza","democrat",FALSE,"total",97455,229971,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,"Jeff Flake","republican",FALSE,"total",123289,229971,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,"Jon Burroughs","libertarian",FALSE,"total",9227,229971,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,"Barbara Shelor","natural law",FALSE,"total",2412,122605,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,"Bill Barenholtz","republican",FALSE,"total",32990,122605,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,"Ed Pastor","democrat",FALSE,"total",84034,122605,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,"Geoffrey Weber","libertarian",FALSE,"total",3169,122605,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,"Bob Stump","republican",FALSE,"total",198367,301970,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,"Edward R. Carlson","libertarian",FALSE,"total",8927,301970,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,"Gene Scharer","democrat",FALSE,"total",94676,301970,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,"Ben Jankowski","democrat",FALSE,"total",71803,219497,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,"Ernest Hancock","libertarian",FALSE,"total",7298,219497,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,"John B. Shadegg","republican",FALSE,"total",140396,219497,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",5,"gen",FALSE,"Aage Nost","libertarian",FALSE,"total",4049,287609,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",5,"gen",FALSE,"George Cunningham","democrat",FALSE,"total",101564,287609,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",5,"gen",FALSE,"Jim Kolbe","republican",FALSE,"total",172986,287609,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",5,"gen",FALSE,"Michael Jay Green","green",FALSE,"total",9010,287609,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",6,"gen",FALSE,"J. D. Hayworth","republican",FALSE,"total",186687,304004,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",6,"gen",FALSE,"Larry Nelson","democrat",FALSE,"total",108317,304004,FALSE,20171005
2000,"Arizona","AZ",4,86,61,"US House",6,"gen",FALSE,"Richard Duncan","libertarian",FALSE,"total",9000,304004,FALSE,20171005
2000,"Arkansas","AR",5,71,42,"US House",1,"gen",FALSE,"","",TRUE,"total",253,199956,FALSE,20171005
2000,"Arkansas","AR",5,71,42,"US House",1,"gen",FALSE,"Marion Berry","democrat",FALSE,"total",120266,199956,FALSE,20171005
2000,"Arkansas","AR",5,71,42,"US House",1,"gen",FALSE,"Susan Myshka","republican",FALSE,"total",79437,199956,FALSE,20171005
2000,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,"Bob Thomas","republican",FALSE,"total",93692,220649,FALSE,20171005
2000,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,"Vic Snyder","democrat",FALSE,"total",126957,220649,FALSE,20171005
2000,"Arkansas","AR",5,71,42,"US House",3,"gen",FALSE,"Asa Hutchinson","republican",FALSE,"total",1,1,FALSE,20171005
2000,"Arkansas","AR",5,71,42,"US House",4,"gen",FALSE,"Jay Dickey","republican",FALSE,"total",104017,212160,FALSE,20171005
2000,"Arkansas","AR",5,71,42,"US House",4,"gen",FALSE,"Mike Ross","democrat",FALSE,"total",108143,212160,FALSE,20171005
2000,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Cheryl Kreier","natural law",FALSE,"total",7173,239335,FALSE,20171005
2000,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Emil P. Rossi","libertarian",FALSE,"total",6376,239335,FALSE,20171005
2000,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Mike Thompson","democrat",FALSE,"total",155638,239335,FALSE,20171005
2000,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Pamela Elizondo","reform",FALSE,"total",3161,239335,FALSE,20171005
2000,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Russel J. ÂÂJimÂÂ Chase","republican",FALSE,"total",66987,239335,FALSE,20171005
2000,"California","CA",6,93,71,"US House",10,"gen",FALSE,"Claude B. Hutchison, Jr.","republican",FALSE,"total",134863,304819,FALSE,20171005
2000,"California","CA",6,93,71,"US House",10,"gen",FALSE,"Ellen O. Tauscher","democrat",FALSE,"total",160429,304819,FALSE,20171005
2000,"California","CA",6,93,71,"US House",10,"gen",FALSE,"Valerie Irene Janlois","natural law",FALSE,"total",9527,304819,FALSE,20171005
2000,"California","CA",6,93,71,"US House",11,"gen",FALSE,"Jon A. Kurey","natural law",FALSE,"total",3397,208607,FALSE,20171005
2000,"California","CA",6,93,71,"US House",11,"gen",FALSE,"Kathryn A. Russow","libertarian",FALSE,"total",5036,208607,FALSE,20171005
2000,"California","CA",6,93,71,"US House",11,"gen",FALSE,"Richard W. Pombo","republican",FALSE,"total",120635,208607,FALSE,20171005
2000,"California","CA",6,93,71,"US House",11,"gen",FALSE,"Tom Y. Santos","democrat",FALSE,"total",79539,208607,FALSE,20171005
2000,"California","CA",6,93,71,"US House",12,"gen",FALSE,"Barbara J. Less","libertarian",FALSE,"total",6431,212556,FALSE,20171005
2000,"California","CA",6,93,71,"US House",12,"gen",FALSE,"Mike Garza","republican",FALSE,"total",44162,212556,FALSE,20171005
2000,"California","CA",6,93,71,"US House",12,"gen",FALSE,"Rifkin Young","natural law",FALSE,"total",3559,212556,FALSE,20171005
2000,"California","CA",6,93,71,"US House",12,"gen",FALSE,"Tom Lantos","democrat",FALSE,"total",158404,212556,FALSE,20171005
2000,"California","CA",6,93,71,"US House",13,"gen",FALSE,"Don J. Grundmann","american independent",FALSE,"total",2365,183146,FALSE,20171005
2000,"California","CA",6,93,71,"US House",13,"gen",FALSE,"Fortney Pete Stark","democrat",FALSE,"total",129012,183146,FALSE,20171005
2000,"California","CA",6,93,71,"US House",13,"gen",FALSE,"Howard Mora","libertarian",FALSE,"total",4623,183146,FALSE,20171005
2000,"California","CA",6,93,71,"US House",13,"gen",FALSE,"James R. ÂÂJimÂÂ Goetz","republican",FALSE,"total",44499,183146,FALSE,20171005
2000,"California","CA",6,93,71,"US House",13,"gen",FALSE,"Tim Robert Hoehner","natural law",FALSE,"total",2647,183146,FALSE,20171005
2000,"California","CA",6,93,71,"US House",14,"gen",FALSE,"Anna G. Eshoo","democrat",FALSE,"total",161720,230262,FALSE,20171005
2000,"California","CA",6,93,71,"US House",14,"gen",FALSE,"Bill Quraishi","republican",FALSE,"total",59338,230262,FALSE,20171005
2000,"California","CA",6,93,71,"US House",14,"gen",FALSE,"John Black","natural law",FALSE,"total",4489,230262,FALSE,20171005
2000,"California","CA",6,93,71,"US House",14,"gen",FALSE,"Joseph W. Dehn III","libertarian",FALSE,"total",4715,230262,FALSE,20171005
2000,"California","CA",6,93,71,"US House",15,"gen",FALSE,"Douglas C. Gorney","natural law",FALSE,"total",3591,236822,FALSE,20171005
2000,"California","CA",6,93,71,"US House",15,"gen",FALSE,"Ed Leo Wimmers","libertarian",FALSE,"total",4820,236822,FALSE,20171005
2000,"California","CA",6,93,71,"US House",15,"gen",FALSE,"Jim Cunneen","republican",FALSE,"total",99866,236822,FALSE,20171005
2000,"California","CA",6,93,71,"US House",15,"gen",FALSE,"Mike Honda","democrat",FALSE,"total",128545,236822,FALSE,20171005
2000,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Dennis Michael Umphress","libertarian",FALSE,"total",4742,159746,FALSE,20171005
2000,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Edward J. Klein","natural law",FALSE,"total",2673,159746,FALSE,20171005
2000,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Horace ÂÂGeneÂÂ Thayn","republican",FALSE,"total",37213,159746,FALSE,20171005
2000,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Zoe Lofgren","democrat",FALSE,"total",115118,159746,FALSE,20171005
2000,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Clint Engler","republican",FALSE,"total",51557,208760,FALSE,20171005
2000,"California","CA",6,93,71,"US House",17,"gen",FALSE,"E. Craig Coffin","green",FALSE,"total",8215,208760,FALSE,20171005
2000,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Lawrence Bruce Fenton","reform",FALSE,"total",2263,208760,FALSE,20171005
2000,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Rick S. Garrett","libertarian",FALSE,"total",2510,208760,FALSE,20171005
2000,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Sam Farr","democrat",FALSE,"total",143219,208760,FALSE,20171005
2000,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Scott R. Hartley","natural law",FALSE,"total",996,208760,FALSE,20171005
2000,"California","CA",6,93,71,"US House",18,"gen",FALSE,"Gary A. Condit","democrat",FALSE,"total",121003,180328,FALSE,20171005
2000,"California","CA",6,93,71,"US House",18,"gen",FALSE,"Page Roth Riskin","natural law",FALSE,"total",2860,180328,FALSE,20171005
2000,"California","CA",6,93,71,"US House",18,"gen",FALSE,"Steve R. Wilson","republican",FALSE,"total",56465,180328,FALSE,20171005
2000,"California","CA",6,93,71,"US House",19,"gen",FALSE,"Daniel J. Rosenberg","democrat",FALSE,"total",70578,222615,FALSE,20171005
2000,"California","CA",6,93,71,"US House",19,"gen",FALSE,"Edmon V. Kaiser","american independent",FALSE,"total",1266,222615,FALSE,20171005
2000,"California","CA",6,93,71,"US House",19,"gen",FALSE,"Elizabeth Taylor","libertarian",FALSE,"total",4264,222615,FALSE,20171005
2000,"California","CA",6,93,71,"US House",19,"gen",FALSE,"George Radanovich","republican",FALSE,"total",144517,222615,FALSE,20171005
2000,"California","CA",6,93,71,"US House",19,"gen",FALSE,"Robert L. Miller","natural law",FALSE,"total",1990,222615,FALSE,20171005
2000,"California","CA",6,93,71,"US House",2,"gen",FALSE,"Charles R. Martin","libertarian",FALSE,"total",6699,255856,FALSE,20171005
2000,"California","CA",6,93,71,"US House",2,"gen",FALSE,"John McDermott","natural law",FALSE,"total",8910,255856,FALSE,20171005
2000,"California","CA",6,93,71,"US House",2,"gen",FALSE,"Stan Morgan","democrat",FALSE,"total",72075,255856,FALSE,20171005
2000,"California","CA",6,93,71,"US House",2,"gen",FALSE,"Wally Herger","republican",FALSE,"total",168172,255856,FALSE,20171005
2000,"California","CA",6,93,71,"US House",20,"gen",FALSE,"Arnold Kriegbaum","libertarian",FALSE,"total",1320,126534,FALSE,20171005
